id,filtered_words,features,label_index
R225,"['finish', 'picture', 'billion', 'every', 'factor', 'then.', 'author', 'happen', 'possible.', 'cover', 'part', 'thank', 'window', 'ground', 'consider.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[258,821,1687,2059,2272,2403,2481,3614,4506,4687,4704,5379,6104,6487,6578,6751,8740,9350,9462,9561,9681],[3.914021008090819,2.849310271098391,3.8187108282864943,2.6330871626287546,5.117993812416755,4.270695952029551,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,3.7316994512968646,5.117993812416755,4.42484663185681,3.577548771469606,4.830311739964974,5.117993812416755,3.914021008090819,4.137164559405029,0.691153161953081,4.270695952029551,4.42484663185681])",1.0
R062,"['beat', 'station', 'mention', 'bank', 'weight', 'improve', 'think.', 'voice', 'prepare', 'institution', 'clear', 'old', 'tax', 'morning', 'treatment.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1611,1948,2286,2408,2569,2907,3143,3160,3243,3530,3614,4506,4687,4991,5432,6587,7083,8004,8415,8982,9462],[3.8187108282864943,4.019381523748645,4.270695952029551,3.8187108282864943,4.019381523748645,4.42484663185681,4.830311739964974,4.137164559405029,4.830311739964974,4.42484663185681,0.6832166123573445,0.691153161953081,0.6871770135734415,2.6902455764687034,2.6902455764687034,3.8187108282864943,4.607168188650764,4.42484663185681,4.607168188650764,3.914021008090819,0.691153161953081])",1.0
F033,"['top', 'despite', 'employee', 'center', 'available', 'skill.', 'actually', 'five', 'fill', 'attention', 'set', 'instead.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1301,1480,1955,2475,3144,4377,5328,5342,5850,5974,6241,6447,6548,7281,7936,8338,9727],[0.691153161953081,3.914021008090819,4.137164559405029,4.830311739964974,4.42484663185681,4.42484663185681,2.60568818844064,3.2721671219184243,4.830311739964974,0.691153161953081,4.137164559405029,5.117993812416755,4.137164559405029,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
F012,"['somebody', 'site', 'end', 'mouth', 'possible', 'along.', 'current', 'clear', 'do.', 'wide', 'box', 'player', 'ask.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[453,503,1611,1766,1862,2609,2836,3089,4377,5850,5891,6100,6604,7281,7497,7922,7936,8338,9189],[4.42484663185681,0.691153161953081,3.8187108282864943,4.607168188650764,5.117993812416755,5.523458920524919,4.42484663185681,3.8187108282864943,2.60568818844064,0.691153161953081,4.607168188650764,4.019381523748645,4.270695952029551,0.6753425559264385,4.607168188650764,4.019381523748645,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R121,"['standard', 'thousand', 'quality', 'also', 'end.', 'scientist', 'suddenly', 'happen', 'right', 'either.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1790,2967,3506,3614,3792,4506,4687,4704,4959,6226,6798,7066,7632,8581,9462],[4.019381523748645,4.137164559405029,4.42484663185681,0.6832166123573445,3.577548771469606,0.691153161953081,0.6871770135734415,3.7316994512968646,5.117993812416755,4.270695952029551,4.42484663185681,2.849310271098391,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
F210,"['even', 'approach', 'beat', 'series', 'couple', 'environmental.', 'name', 'party', 'force', 'itself.', 'significant', 'home', 'specific', 'serious.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[15,391,503,650,1379,1439,2059,2569,2862,3095,3365,4463,5850,6406,7281,7702,7936,8338,8552,9216],[4.137164559405029,4.607168188650764,0.691153161953081,2.958509563063383,4.270695952029551,4.137164559405029,2.6330871626287546,4.019381523748645,5.117993812416755,4.270695952029551,4.607168188650764,4.137164559405029,0.691153161953081,4.607168188650764,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,4.830311739964974])",0.0
F151,"['ever', 'age', 'admit', 'event', 'message', 'simple', 'at.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,2715,2913,4377,5594,5850,7152,7281,7728,7936,8338,8714,8791],[0.691153161953081,4.607168188650764,3.577548771469606,2.60568818844064,4.019381523748645,0.691153161953081,5.117993812416755,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,3.8187108282864943])",0.0
F099,"['raise', 'level', 'reveal', 'explain', 'defense.', 'amount', 'imagine', 'front', 'reach', 'charge.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[176,503,504,1499,1507,3527,3892,4722,5301,5341,5850,6747,7222,7281,7936,8338,8386],[5.117993812416755,0.691153161953081,3.6516567436233283,4.137164559405029,4.137164559405029,4.270695952029551,2.5530444549552183,5.523458920524919,3.5085558999826545,4.270695952029551,0.691153161953081,2.5530444549552183,3.7316994512968646,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R090,"['let', 'hour', 'herself.', 'boy', 'act', 'according', 'know', 'identify', 'tonight', 'catch.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[157,527,1020,2227,2238,3389,3614,3967,4506,4687,6426,6928,7564,7779,8267,9462],[3.8187108282864943,4.42484663185681,2.5277266469709283,2.7200985396183848,5.523458920524919,4.607168188650764,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,4.830311739964974,4.42484663185681,4.607168188650764,3.914021008090819,4.42484663185681,0.691153161953081])",1.0
R125,"['teach', 'health', 'career', 'human.', 'discuss', 'whose', 'different', 'whatever', 'coach.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1479,3614,4506,4687,4930,4991,5432,6683,7695,8391,8522,8805,9462,9539],[4.607168188650764,1.366433224714689,0.691153161953081,0.6871770135734415,4.137164559405029,2.6902455764687034,2.6902455764687034,4.607168188650764,3.914021008090819,4.42484663185681,4.42484663185681,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
R091,"['guy', 'direction', 'car', 'many', 'protect', 'candidate', 'player.', 'since', 'break', 'father', 'recent.', 'bill', 'letter', 'charge', 'truth', 'their.', 'computer', 'gun', 'want', 'deep', 'son.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[94,564,668,821,1440,1762,1800,2059,2069,2263,3614,3674,4108,4358,4506,4687,5188,6287,6812,7117,7235,7712,8135,8151,8313,8554,9462],[4.137164559405029,3.7316994512968646,4.607168188650764,2.849310271098391,4.830311739964974,3.914021008090819,4.019381523748645,2.6330871626287546,4.137164559405029,5.117993812416755,0.6832166123573445,4.42484663185681,5.523458920524919,4.607168188650764,0.691153161953081,0.6871770135734415,4.830311739964974,3.8187108282864943,4.019381523748645,5.117993812416755,4.019381523748645,4.607168188650764,4.137164559405029,4.270695952029551,3.6516567436233283,4.42484663185681,0.691153161953081])",1.0
R157,"['good', 'might', 'part', 'front', 'customer', 'door', 'there.', 'culture', 'attorney', 'sea', 'site.', 'low', 'affect', 'billion', 'two', 'any.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[258,504,821,1413,2059,3614,3924,4506,4648,4687,4728,4847,4853,5547,5804,6055,6168,8411,8645,8740,9462,9617],[3.914021008090819,3.6516567436233283,2.849310271098391,4.270695952029551,2.6330871626287546,0.6832166123573445,4.270695952029551,0.691153161953081,4.830311739964974,0.6871770135734415,3.7316994512968646,4.019381523748645,4.019381523748645,5.523458920524919,4.830311739964974,3.914021008090819,4.830311739964974,3.125563647726549,3.7316994512968646,3.914021008090819,0.691153161953081,4.42484663185681])",1.0
F098,"['partner', 'board', 'around', 'arm.', 'meeting', 'back', 'main', 'hour', 'administration.', 'stage', 'others', 'institution', 'perform', 'watch.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[20,30,116,503,527,1098,1256,1637,2519,3243,3684,5850,6197,6940,7281,7454,7860,7936,8338,8430,8497],[4.019381523748645,3.914021008090819,4.137164559405029,0.691153161953081,4.42484663185681,3.914021008090819,3.125563647726549,4.019381523748645,5.117993812416755,4.830311739964974,3.7316994512968646,0.691153161953081,3.914021008090819,4.42484663185681,0.6753425559264385,4.42484663185681,2.958509563063383,0.691153161953081,0.691153161953081,4.42484663185681,5.523458920524919])",0.0
F164,"['stand', 'trouble', 'generation.', 'always', 'attack', 'play', 'physical.', 'pay', 'record', 'want', 'explain', 'security', 'poor', 'town.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1116,2066,2173,2634,2909,4347,4695,4897,5341,5693,5850,6278,6886,7281,7712,7936,8103,8338,9011,9876],[0.691153161953081,5.117993812416755,2.7508701982851385,4.137164559405029,4.270695952029551,4.137164559405029,4.137164559405029,4.607168188650764,4.270695952029551,4.270695952029551,4.270695952029551,0.691153161953081,5.117993812416755,3.4440173788450834,0.6753425559264385,4.607168188650764,0.691153161953081,5.117993812416755,0.691153161953081,4.270695952029551,2.7508701982851385])",0.0
R050,"['role', 'western', 'among', 'local', 'position', 'explain.', 'lose', 'ahead', 'development', 'course', 'size', 'despite.', 'trial', 'cause', 'film.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[228,316,524,1339,2871,3192,3350,3410,3605,3614,3652,4330,4422,4506,4687,5183,7362,8268,9034,9144,9462],[4.019381523748645,3.6516567436233283,3.8187108282864943,4.137164559405029,3.7316994512968646,3.914021008090819,4.137164559405029,3.7316994512968646,5.117993812416755,0.6832166123573445,3.8187108282864943,5.523458920524919,4.137164559405029,0.691153161953081,0.6871770135734415,5.117993812416755,4.137164559405029,3.5085558999826545,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R249,"['choice', 'ok', 'audience.', 'move', 'green', 'around', 'city', 'employee.', 'mention', 'memory', 'half.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[551,821,2059,2645,2907,3177,3614,4062,4506,4687,5495,6053,6197,6282,6941,8408,9462],[4.019381523748645,2.849310271098391,2.6330871626287546,3.7316994512968646,4.42484663185681,4.830311739964974,0.6832166123573445,4.607168188650764,0.691153161953081,0.6871770135734415,4.019381523748645,4.019381523748645,3.914021008090819,4.137164559405029,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
R093,"['area', 'imagine', 'parent', 'relationship', 'represent', 'house.', 'mean', 'stuff', 'clear', 'mission', 'increase.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[909,1611,3556,3614,3756,4260,4506,4687,5301,5649,6069,6623,7722,8717,9462,9932],[4.42484663185681,3.8187108282864943,2.849310271098391,0.6832166123573445,4.607168188650764,4.42484663185681,0.691153161953081,0.6871770135734415,3.5085558999826545,3.7316994512968646,4.137164559405029,4.830311739964974,4.830311739964974,4.607168188650764,0.691153161953081,4.270695952029551])",1.0
R131,"['rich', 'probably', 'chair', 'card', 'report', 'service.', 'lawyer', 'pass', 'politics', 'wall', 'attorney.', 'produce', 'movement', 'ready.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[681,1648,2144,2297,3614,3978,4102,4221,4506,4687,5047,5294,5887,6212,6404,6505,8392,9021,9462],[4.830311739964974,4.137164559405029,4.607168188650764,4.019381523748645,0.6832166123573445,5.523458920524919,5.117993812416755,5.117993812416755,0.691153161953081,0.6871770135734415,2.7200985396183848,4.019381523748645,3.7316994512968646,4.270695952029551,4.019381523748645,4.270695952029551,4.607168188650764,4.270695952029551,0.691153161953081])",1.0
F107,"['television', 'yes', 'performance', 'network', 'cold', 'market', 'where.', 'toward', 'manager', 'religious', 'next', 'how.', 'month', 'together', 'hear', 'threat.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1652,2657,2918,3194,3475,3920,4293,4522,4842,5044,5741,5850,6021,7281,7936,8273,8312,8338,8713,9152,9351,9676],[0.691153161953081,4.137164559405029,3.6516567436233283,3.0385522707369192,4.137164559405029,4.830311739964974,4.270695952029551,4.830311739964974,5.117993812416755,4.019381523748645,4.42484663185681,3.8187108282864943,0.691153161953081,4.607168188650764,0.6753425559264385,0.691153161953081,5.117993812416755,4.42484663185681,0.691153161953081,3.914021008090819,3.914021008090819,4.607168188650764,3.0385522707369192])",0.0
F153,"['imagine', 'beat', 'never', 'play.', 'several', 'city', 'size', 'share', 'ten', 'authority', 'our.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[281,503,1176,2569,3192,3947,4377,4517,5085,5301,5495,5850,7281,7936,8338,9227,9621],[4.270695952029551,0.691153161953081,4.270695952029551,4.019381523748645,3.914021008090819,4.270695952029551,2.60568818844064,5.117993812416755,3.7316994512968646,3.5085558999826545,4.019381523748645,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755])",0.0
F091,"['heart', 'receive', 'base', 'brother', 'government.', 'policy', 'government', 'around', 'few.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[291,503,682,2259,2918,4142,4617,5710,5850,6197,7281,7936,8173,8338,9676,9808],[3.914021008090819,0.691153161953081,4.607168188650764,2.7826188965997183,3.0385522707369192,3.6516567436233283,3.914021008090819,5.523458920524919,0.691153161953081,3.914021008090819,0.6753425559264385,0.691153161953081,3.5085558999826545,0.691153161953081,3.0385522707369192,4.270695952029551])",0.0
R246,"['simple', 'nice', 'cut', 'play', 'course', 'camera', 'either.', 'activity', 'two', 'leave', 'wind', 'mother.', 'president', 'customer', 'measure', 'for.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[528,1206,1306,1413,1650,2173,2558,2913,3370,3614,3652,4241,4506,4687,4728,7177,7632,8110,9034,9144,9462],[4.019381523748645,4.42484663185681,4.137164559405029,4.270695952029551,4.137164559405029,4.137164559405029,4.270695952029551,7.155097542939212,4.830311739964974,0.6832166123573445,3.8187108282864943,4.830311739964974,0.691153161953081,0.6871770135734415,3.7316994512968646,4.137164559405029,5.117993812416755,4.42484663185681,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
F004,"['service', 'item', 'may', 'all.', 'use', 'character', 'though', 'evening', 'central', 'company', 'discussion.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,942,1535,1916,2252,3385,3892,4079,4867,5133,5286,5850,6747,7281,7936,8338,8928,9160],[0.691153161953081,3.914021008090819,5.117993812416755,4.42484663185681,4.42484663185681,4.270695952029551,2.5530444549552183,4.830311739964974,4.830311739964974,4.019381523748645,4.830311739964974,0.691153161953081,2.5530444549552183,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
F220,"['wish', 'night', 'safe', 'whose.', 'go', 'money', 'hand', 'pressure', 'yes.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[495,503,2601,3423,3486,4921,5661,5850,6103,6383,6451,6869,7281,7642,7936,8338],[4.019381523748645,0.691153161953081,5.523458920524919,4.607168188650764,2.849310271098391,2.849310271098391,4.830311739964974,0.691153161953081,4.270695952029551,4.830311739964974,3.8187108282864943,4.137164559405029,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081])",0.0
F121,"['hear', 'else.', 'large', 'say', 'this.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,4377,4842,4963,5850,5862,7022,7281,7936,8338,9757],[0.691153161953081,2.60568818844064,4.019381523748645,4.830311739964974,0.691153161953081,4.019381523748645,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F245,"['tough', 'serious', 'brother', 'significant', 'country', 'stand', 'its.', 'question', 'coach', 'inside', 'until.', 'interview', 'class', 'who.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[291,503,1117,1208,2947,3184,3514,4007,4430,5447,5850,6035,6886,7015,7281,7870,7936,8338,8552,9066,9808],[3.914021008090819,0.691153161953081,3.914021008090819,2.7508701982851385,3.6516567436233283,2.8154087194227095,3.6516567436233283,4.137164559405029,4.830311739964974,3.3262343431887,0.691153161953081,3.4440173788450834,3.4440173788450834,4.830311739964974,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,3.7316994512968646,4.270695952029551])",0.0
